Scan.Type,Scan.Date,Latitude,Longitude,Run.No.
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,,,WCP105  
Acceptance,9/05/2019 14:40,,,WCP105  
Acceptance,9/05/2019 14:40,,,WCP105  
Delivery,9/05/2019 14:40,-41.2889783,174.7579895,WCP212  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Delivery,9/05/2019 14:40,-41.3138955,174.776845,WCP211  
Delivery,9/05/2019 14:40,-41.3138955,174.776845,WCP211  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.2906993,174.7753604,WCP115  
Acceptance,9/05/2019 14:40,-41.283683,174.775453,WCP108  
Acceptance,9/05/2019 14:40,-41.283683,174.775453,WCP108  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:40,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2268042,174.8025843,WCP202  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.283683,174.775453,WCP108  
Acceptance,9/05/2019 14:41,-41.283683,174.775453,WCP108  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.283683,174.775453,WCP108  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2765241,174.7789652,WCP101  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2765241,174.7789652,WCP101  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2926433,174.779405,WCP118  
Acceptance,9/05/2019 14:41,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2845728,174.7377498,WCP207  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2881249,174.7587548,WCP212  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Delivery,9/05/2019 14:41,-41.2937072,174.7662407,WCP209  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:41,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.2907,174.7753603,WCP115  
Acceptance,9/05/2019 14:42,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:42,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.3049018,174.7782623,WCP120  
Acceptance,9/05/2019 14:42,,,WCP107  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2882956,174.7756446,WCP112  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2840107,174.7757793,WCP108  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2840107,174.7757793,WCP108  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,-41.2883483,174.7754874,WCP112  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2840107,174.7757793,WCP108  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,-41.2040475,174.8301445,WCP200  
Acceptance,9/05/2019 14:42,-41.2766322,174.7790959,WCP101  
Acceptance,9/05/2019 14:42,-41.2766322,174.7790959,WCP101  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2766322,174.7790959,WCP101  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,,,WCP107  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,-41.3147099,174.7782383,WCP211  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,-41.3147099,174.7782383,WCP211  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2766322,174.7790959,WCP101  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,-41.3053313,174.763752,WCP210  
Delivery,9/05/2019 14:42,,,WCP107  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2766322,174.7790959,WCP101  
Delivery,9/05/2019 14:42,-41.3147099,174.7782383,WCP211  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:42,-41.3053313,174.763752,WCP210  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:42,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:43,-41.2882533,174.7753781,WCP112  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:43,-41.2882533,174.7753781,WCP112  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:43,-41.2267999,174.7992947,WCP202  
Delivery,9/05/2019 14:43,-41.2267999,174.7992947,WCP202  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2875113,174.7770842,WCP111  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2875113,174.7770842,WCP111  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.3046846,174.7785998,WCP120  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.3046846,174.7785998,WCP120  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.3046846,174.7785998,WCP120  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Delivery,9/05/2019 14:43,-41.23205824,174.8126366,WCP203  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2875113,174.7770842,WCP111  
Delivery,9/05/2019 14:43,-41.23205824,174.8126366,WCP203  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.3046846,174.7785998,WCP120  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2908545,174.7740812,WCP114  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
Mail Acceptance,9/05/2019 14:43,-41.2908539,174.7740819,WCP114  
Acceptance,9/05/2019 14:43,-41.2847659,174.7372712,WCP207  
Mail Acceptance,9/05/2019 14:43,-41.2908558,174.7740798,WCP114  
Delivery,9/05/2019 14:43,-41.2883373,174.7750974,WCP112  
Acceptance,9/05/2019 14:43,-41.2847659,174.7372712,WCP207  
Acceptance,9/05/2019 14:43,-41.2906878,174.7752955,WCP115  
